persnum1,tcinpsty
1156,005300
1156,011300
1156,004900
1156,006300
1157,006400
1157,012200
1158,001000
1158,011300
1158,002300
1158,008600
1158,020900
1158,002700
1160,003000
1160,002700
1161,010600
1161,009500
1161,009300
1161,014300
1164,002600
1164,002800
1164,001200
1166,001100
1166,002800
1167,001900
1167,013600
1169,005800
1171,009200
1171,003100
1171,003000
1172,001400
1172,007200
1175,001300
1176,003900
1176,019000
1177,001700
1177,005900
1177,001900
1177,009500
1177,013600
1178,003200
1178,002000
1178,005700
1178,031400
1178,022700
1179,006900
1179,005600
1179,025300
1183,001900
1183,010000
1183,015400
1184,003600
1184,002700
1184,032100
1184,021900
1185,020200
1185,010800
1186,002700
1189,010600
1189,011600
1189,005900
1189,001800
1189,013000
1192,022000
1192,012600
1193,004300
1193,006200
1193,009400
1193,040200
1195,005600
1195,007700
1195,005600
1195,007700
1196,005100
1196,005600
1196,003500
1196,002300
1196,005000
1196,005800
1196,006900
1196,001900
1197,051600
1197,009800
1197,011000
1201,003300
1201,005200
1201,001900
1201,018300
1201,005400
1201,006400
1201,017500
1201,004500
1202,005500
1202,003000
1202,005800
1202,007000
1202,009400
1202,012100
1202,011000
1202,002900
1202,006800
1202,006500
1202,006800
1202,020900
1202,037500
1203,001200
1203,002200
1203,003700
1203,002700
1203,001600
1204,003400
1204,007300
1204,006000
1204,012400
1205,028900
1205,006100
1207,001800
1209,004600
1213,006600
1213,004800
1213,010700
1213,025300
1213,003800
1215,001900
1216,027400
1219,008500
1219,004400
1220,001500
1220,043900
1221,002700
1221,002000
1221,001600
1221,016500
1224,008200
1224,006800
1224,001500
1224,013300
1225,012800
1225,010800
1226,002400
1226,002700
1226,005700
1226,019500
1227,002100
1228,003800
1228,013800
1228,007000
1228,017500
1228,027500
1228,004500
1228,023400
1231,004600
1231,011500
1231,006600
1231,009500
1237,010900
1237,002000
1237,007500
1237,001900
1237,001500
1237,007400
1238,043000
1238,034000
1239,007200
1241,003900
1241,003100
1241,006100
1242,005000
1242,005000
1244,031700
1244,005900
1244,006900
1244,006000
1244,000800
1245,002900
1245,002800
1245,003700
1245,002700
1245,005200
1245,004300
1245,001300
1245,016700
1245,004400
1245,001300
1245,001300
1245,005500
1245,021500
1250,003700
1252,010700
1252,012000
1252,012000
1252,012300
1252,012300
1254,002500
1256,008200
1257,010400
1258,003800
1258,003300
1258,005500
1258,008500
1259,007800
1260,019100
1260,013400
1261,004800
1261,004200
1261,014500
1262,009800
1262,004800
1262,013800
1264,004100
1265,003900
1265,005900
1265,006700
1266,005700
1267,033200
1267,040100
1268,004100
1269,011500
1269,010300
1269,013200
1269,019900
1271,002000
1271,002400
1272,013100
1272,003700
1274,011200
1275,002200
1275,010700
1275,020400
1276,003500
1280,002600
1284,000900
1284,003000
1284,001800
1284,004000
1284,003700
1284,001500
1285,001800
1285,011400
1286,001600
1286,004400
1286,013300
1290,010600
1290,008800
1290,003300
1290,002700
1294,006800
1295,002500
1296,003600
1296,004700
1296,002700
1296,005600
1296,006200
1296,003200
1296,004300
1298,006800
1298,004700
1298,026000
1298,011600
1299,013500
1299,047000
1299,006600
1299,012800
1300,009300
1300,010700
1301,005200
1301,009000
1302,001200
1302,004600
1302,004800
1302,004100
1305,002700
1305,001800
1305,004000
1305,004800
1305,024800
1307,001600
1308,000600
1308,004200
1308,012800
1308,011400
1308,001100
1308,009200
1308,007000
1313,007500
1315,013300
1315,005700
1316,002700
1316,009000
1316,032300
1316,015700
1316,019900
1316,012200
1316,016800
1320,003600
1320,019800
1321,001600
1321,006800
1322,001000
1323,007200
1323,002800
1323,008300
1323,003300
1323,006900
1324,001200
1324,001300
1324,005000
1324,004700
1324,002000
1324,001900
1324,004500
1324,004200
1324,007200
1325,047900
1326,005000
1330,003100
1330,004300
1330,009500
1330,010000
1331,004400
1331,005800
1331,003400
1331,002800
1331,004300
1331,002200
1331,005300
1331,011400
1331,017800
1332,003100
1332,003700
1332,004300
1332,003300
1332,001900
1332,001900
1332,016300
1332,004100
1333,013700
1334,002300
1335,002400
1335,004300
1335,001600
1336,006100
1337,003000
1337,005100
1338,004600
1338,002300
1338,005700
1338,007700
1338,002900
1339,002900
1340,003600
1340,047100
1341,003200
1341,002500
1342,002100
1342,002100
1342,001700
1342,002500
1343,000700
1343,003200
1343,003200
1343,008600
1343,014100
1345,001400
1345,005600
1346,001800
1346,014200
1346,004200
1347,017300
1347,041800
1347,001500
1348,004600
1348,017600
1348,004400
1348,012400
1348,012200
1350,003700
1350,011800
1350,002100
1350,004300
1351,005800
1351,003400
1351,036100
1351,015300
1354,016500
1356,012500
1357,016400
1357,016400
1358,009900
1359,005500
1359,001800
1359,002000
1359,002800
1359,003000
1359,004800
1359,013800
1359,043000
1361,009300
1361,002300
1361,008500
1361,018500
1362,004800
1364,002200
1364,003000
1367,004200
1367,003800
1369,002000
1369,002200
1369,000600
1369,001600
1369,003400
1369,005800
1369,005600
1370,002000
1370,007700
1370,007600
1374,002100
1376,001300
1376,003900
1377,002000
1378,003900
1379,001100
1379,002000
1379,001800
1379,003400
1379,017400
1380,001800
1380,002200
1380,019900
1380,005100
1380,001200
1380,001400
1380,002900
1380,000400
1380,005100
1380,001600
1380,001800
1380,003500
1380,002500
1380,004100
1380,030600
1380,009000
1380,007100
1380,002300
1381,008600
1381,003100
1381,003800
1381,004600
1382,005300
1382,004300
1382,010700
1383,009500
1386,003800
1388,009000
1388,022900
1389,009500
1389,002200
1389,006800
1389,003100
1389,001500
1389,001200
1389,002600
1389,010800
1390,011800
1390,004100
1396,002700
1396,007500
1397,017700
1399,002000
1399,001500
1400,004700
1400,002300
1400,002300
1401,008200
1401,003800
1402,002300
1402,003600
1402,011900
1402,002000
1403,001700
1403,001100
1403,001600
1403,000900
1403,001500
1403,001500
1403,003300
1403,001500
1403,008300
1403,002100
1403,001900
1403,005600
1403,002500
1403,001800
1403,037400
1403,002400
1404,001900
1404,005000
1405,002500
1405,005300
1405,002700
1405,001900
1405,000800
1405,003700
1405,002600
1405,008900
1408,001900
1408,005100
1409,021400
1409,012600
1409,002300
1409,002500
1409,007500
1409,002500
1409,002500
1409,002600
1409,002400
1410,006000
1410,021800
1411,002900
1412,008800
1412,019800
1414,005600
1414,004500
1414,012400
1414,005800
1415,002400
1415,003600
1415,001500
1415,003700
1415,006000
1415,001000
1415,005700
1415,002100
1415,007900
1415,000700
1415,001900
1415,004800
1415,004400
1415,002300
1415,009400
1415,003200
1416,004800
1416,022300
1416,008500
1416,005300
1417,015100
1421,003600
1421,002300
1421,002100
1425,017700
1425,011100
1425,012000
1425,011900
1425,004500
1429,004100
1429,006500
1429,006600
1431,001100
1431,003600
1431,001800
1433,009100
1434,000200
1434,005000
1434,011800
1434,005900
1435,001400
1435,005700
1435,003000
1436,015500
1436,001400
1436,001700
1438,002400
1438,008300
1438,002200
1439,004300
1439,001800
1439,000200
1440,004200
1442,003700
1443,006000
1443,003500
1443,017700
1444,003700
1445,001300
1446,002200
1446,005300
1446,012000
1447,000900
1447,000900
1447,009700
1447,000900
1448,002700
1448,001000
1448,003500
1448,005200
1450,011300
1450,003400
1451,001300
1451,009400
1451,006000
1451,005700
1451,007200
1451,003600
1451,001400
1451,003300
1451,005700
1451,011500
1452,003100
1452,005800
1453,001300
1454,015700
1455,007900
1455,003200
1455,003200
1456,004000
1456,016100
1456,006200
1456,001200
1456,008700
1457,006300
1457,003400
1459,004800
1459,003800
1461,006500
1461,003800
1461,003100
1461,007900
1461,036000
1461,008900
1462,008700
1463,003200
1463,001100
1463,001800
1464,001500
1464,000900
1465,001000
1465,001700
1465,002200
1465,008700
1465,001300
1465,001300
1466,002600
1467,001600
1469,001200
1469,001900
1470,002400
1476,003400
1476,007400
1477,001200
1477,007700
1477,001200
1477,004600
1478,001300
1485,003800
1485,006500
1486,004200
1486,008100
1486,032200
1487,016200
1487,014800
1487,006000
1487,010800
1488,005600
1489,002900
1490,007400
1490,007100
1490,007600
1490,010900
1490,002200
1492,002900
1492,003200
1492,002600
1492,009500
1492,004200
1492,002900
1492,002600
1492,009500
1492,004200
1492,002900
1492,005000
1492,039300
1492,002500
1493,003900
1494,001800
1495,009800
1495,004100
1495,003700
1495,001600
1497,001900
1497,002200
1497,002300
1497,001700
1497,004500
1497,004500
1497,004100
1497,009700
1497,006900
1498,015200
1498,010400
1498,011300
1498,003200
1503,003000
1503,002100
1503,001100
1503,001700
1503,005400
1503,007300
1503,002600
1503,003800
1503,002800
1503,001800
1503,009800
1503,004400
1503,002700
1503,006200
1507,001500
1507,021200
1507,019200
1507,002200
1507,005200
1507,009400
1507,001800
1507,006400
1510,005100
1510,001700
1510,003900
1511,002600
1514,002200
1514,005400
1514,015900
1514,008700
1514,012800
1515,007700
1518,002000
1518,011900
1518,006500
1518,009000
1518,005100
1518,001500
1518,027500
1519,026500
1520,018200
1520,001600
1520,006400
1520,006200
1521,011200
1522,036300
1522,021500
1523,009000
1523,008500
1523,007600
1523,002000
1524,015000
1524,004200
1524,019400
1524,014600
1524,007100
1526,005100
1526,006500
1526,005800
1526,006300
1526,008900
1526,002300
1527,006100
1527,001300
1527,000900
1527,001700
1527,002600
1528,008700
1528,006200
1529,009700
1529,005700
1533,005500
1533,006700
1533,006100
1533,013700
1533,002800
1533,007500
1533,008000
1533,004800
1534,023800
1534,008800
1534,003700
1534,002400
1534,012500
1535,005800
1536,002200
1536,014800
1536,004100
1536,007100
1536,003800
1536,024700
1536,014700
1536,014300
1536,004400
1536,022600
1536,001500
1536,071400
1537,002200
1537,014100
1537,005500
1537,227100
1538,005800
1539,002800
1539,003700
1539,004000
1539,006500
1539,006000
1539,003500
1539,008200
1539,005600
1539,006600
1539,006500
1539,007600
1539,011100
1539,005300
1539,028800
1539,015000
1539,021600
1539,008100
1539,006600
1539,005800
1540,004700
1540,004500
1542,003600
1544,016000
1544,003000
1548,005400
1548,002500
1548,003100
1548,002800
1548,009100
1549,004300
1549,003000
1549,005200
1549,010600
1549,002800
1549,002500
1550,004100
1550,006200
1550,008200
1550,017400
1550,009000
1550,009900
1550,008200
1550,005100
1550,005300
1550,005000
1551,085300
1551,012100
1551,005300
1552,004200
1553,032300
1554,004200
1554,008600
1554,012000
1557,014500
1557,026200
1558,001500
1559,006800
1559,002500
1559,005500
1559,004100
1559,006100
1560,010100
1560,010100
1560,001100
1560,001800
1562,003900
1562,005600
1563,003700
1563,005500
1563,007600
1563,007600
1563,000900
1566,004300
1566,004800
1567,016400
1568,002400
1568,009800
1568,001600
1570,001400
1570,001400
1571,005200
1571,011800
1571,002800
1571,024500
1571,059100
1574,002600
1574,003700
1575,004700
1575,002100
1575,005500
1579,008700
1579,002200
1580,004900
1584,006200
1586,001900
1586,006800
1586,003200
1586,003400
1586,008000
1587,005100
1587,002300
1592,005800
1595,003200
1595,007000
1595,006100
1597,021000
1597,002100
1597,001800
1597,002900
1597,007400
1597,002200
1597,004500
1599,001600
1599,003200
1599,208400
1600,006600
1602,001400
1603,003100
1605,008200
1606,001900
1606,001300
1607,000900
1607,002100
1608,002600
1608,007000
1608,001200
1608,008600
1611,001400
1612,001900
1612,001900
1612,004900
1613,003100
1613,001100
1614,002200
1614,001600
1614,003200
1614,001000
1614,023000
1616,006400
1616,006700
1617,006800
1617,004800
1617,002000
1617,005800
1618,012100
1618,001700
1618,014300
1618,009600
1618,002300
1619,004000
1621,000700
1621,011300
1621,003400
1621,004100
1621,002000
1622,004900
1622,003400
1623,001400
1625,002000
1626,002000
1626,002600
1626,002100
1626,004000
1627,002700
1627,002400
1627,002100
1627,002100
1628,002000
1628,008500
1629,004900
1629,003100
1629,001200
1629,007300
1630,001900
1631,003700
1631,002100
1631,003800
1631,001600
1631,035500
1632,010000
1632,004900
1632,006400
1633,003200
1635,000800
1636,002900
1636,004300
1636,007600
1637,001100
1638,002900
1640,002900
1641,002200
1641,002600
1641,006000
1641,002500
1641,004600
1641,003100
1642,004000
1642,002000
1642,004000
1643,002900
1643,011500
1643,013900
1644,011800
1644,012000
1644,023700
1644,020400
1644,011900
1644,016700
1645,001600
1645,002600
1645,002300
1645,003800
1646,005300
1646,006400
1648,004300
1648,002600
1648,001600
1649,004000
1649,003400
1649,001000
1651,010200
1652,016900
1653,008900
1653,001600
1653,003900
1653,004700
1653,003500
1653,009800
1656,006800
1657,002200
1657,017400
1657,037300
1657,040400
1657,016700
1660,013400
1660,003000
1660,002500
1660,003400
1660,009300
1660,012100
1660,002800
1660,005800
1660,007900
1660,016100
1662,008300
1662,007300
1662,006900
1663,003200
1663,002400
1663,003600
1663,003600
1663,002300
1663,000800
1663,003800
1663,003800
1663,003700
1664,002200
1664,004000
1666,003900
1666,005100
1667,013200
1667,006700
1667,005000
1668,002200
1671,001100
1671,002200
1673,002300
1674,006000
1674,012900
1675,028300
1675,012900
1675,027300
1675,010100
1676,001300
1676,003800
1677,015600
1680,011700
1680,002600
1681,001500
1681,001800
1681,011300
1681,008100
1682,005500
1682,062200
1683,005300
1683,013000
1686,003400
1686,004100
1686,018700
1687,008700
1687,004400
1687,007000
1689,010800
1689,002900
1689,008100
1689,007000
1692,002800
1696,004600
1698,004900
1698,004800
1698,006800
1698,000600
1698,003500
1699,002800
1699,000800
1699,000800
1699,001000
1699,000900
1699,004100
1699,005300
1699,001500
1699,004800
1699,003500
1699,006500
1699,001200
1699,003600
1699,007400
1700,005300
1700,005300
1701,001100
1701,001200
1701,002000
1702,002100
1702,003100
1702,011800
1702,008200
1702,001200
1702,003100
1702,009400
1702,009800
1702,003900
1703,019500
1703,000900
1703,001100
1704,001000
1704,001200
1704,002100
1704,002100
1705,030400
1705,030400
1706,001700
